transaction_id,customer_id,merchant_id,order_value,payment_method,product_category,quantity,account_age_days,previous_orders,previous_returns,previous_refunds,return_rate,rto_rate,days_since_last_order,orders_last_7_days,orders_last_30_days,address_change_count,device_account_count,shipping_distance_km,pincode_risk_score,delivery_attempts,historical_customer_risk,is_weekend,hour_of_day,customer_order_frequency,payment_failure_count,previous_chargebacks,previous_rto_count,label
RZ_128627,CUST_111204,MERCH_018,3413.27,UPI,Footwear,1,11,0,0,0,0.0,0.0,9,1,3,0,1,363.1,0.3433,0,0.03,1,6,0.0,1,0,0,0
RZ_128628,CUST_105516,MERCH_020,6111.28,UPI,Home & Kitchen,1,18,0,0,0,0.0,0.0,82,1,2,0,1,1899.0,0.2725,1,0.0,0,21,0.0,0,0,0,0
RZ_128629,CUST_105799,MERCH_001,85236.89,CREDIT_CARD,Electronics,3,691,49,0,0,0.0,0.0,9,1,2,0,1,548.3,0.2404,0,0.0,0,0,2.13,0,0,0,0
RZ_128630,CUST_102929,MERCH_022,1804.28,COD,Electronics,1,90,1,0,0,0.0,0.0,13,0,2,0,1,1341.6,0.1145,0,0.0,0,5,0.33,0,0,0,0
RZ_128631,CUST_113885,MERCH_004,81455.42,COD,Electronics,8,391,24,0,0,0.0,0.0417,23,0,2,0,1,345.2,0.4071,0,0.0146,0,15,1.84,0,0,1,0
RZ_128632,CUST_101530,MERCH_016,19681.61,UPI,Electronics,3,10,0,0,0,0.0,0.0,1,0,2,0,1,473.5,0.2251,0,0.0,0,1,0.0,0,0,0,0
RZ_128633,CUST_109302,MERCH_018,3532.81,DEBIT_CARD,Footwear,1,132,1,0,0,0.0,0.0,21,2,3,1,1,1006.9,0.0931,0,0.0,1,21,0.23,0,0,0,0
RZ_128634,CUST_116138,MERCH_010,8821.26,UPI,Electronics,1,598,40,3,3,0.075,0.0,34,0,1,0,1,1023.6,0.0401,1,0.0262,0,22,2.01,0,0,0,0
RZ_128635,CUST_100715,MERCH_020,18850.04,UPI,Electronics,1,258,10,0,0,0.0,0.0,20,0,1,0,1,663.0,0.2055,0,0.0,0,1,1.16,0,0,0,0
RZ_128636,CUST_109533,MERCH_008,14737.52,UPI,Electronics,1,110,7,3,4,0.4286,0.1429,19,1,2,1,1,227.4,0.5822,1,0.26,0,1,1.91,2,0,1,0
RZ_128637,CUST_107527,MERCH_006,2049.31,COD,Beauty & Personal Care,4,165,10,0,1,0.0,0.0,72,1,4,0,1,240.8,0.3676,0,0.0,0,3,1.82,0,0,0,0
RZ_128638,CUST_119696,MERCH_017,976.23,UPI,Fashion & Apparel,1,17,0,0,0,0.0,0.0,36,0,3,0,1,1088.4,0.2135,2,0.03,0,23,0.0,1,0,0,0
RZ_128639,CUST_107223,MERCH_005,1426.85,UPI,Footwear,1,315,25,1,1,0.04,0.0,20,1,1,0,1,699.2,0.3403,1,0.014,0,1,2.38,0,0,0,0
RZ_128640,CUST_113421,MERCH_022,1532.05,UPI,Electronics,1,246,4,0,0,0.0,0.0,1,0,0,0,1,1064.3,0.1686,0,0.06,0,13,0.49,2,0,0,0
RZ_128641,CUST_114066,MERCH_004,771.04,COD,Home & Kitchen,1,227,3,0,0,0.0,0.0,45,0,1,0,2,470.6,0.1125,0,0.03,1,20,0.4,0,0,0,0
RZ_128642,CUST_111279,MERCH_004,2621.88,UPI,Beauty & Personal Care,5,406,5,0,0,0.0,0.0,12,0,1,0,1,577.1,0.1642,0,0.0,0,20,0.37,0,0,0,0
RZ_128643,CUST_116585,MERCH_019,966.35,COD,Beauty & Personal Care,1,294,6,0,0,0.0,0.0,13,0,0,0,1,450.2,0.1242,0,0.0,0,5,0.61,0,0,0,0
RZ_128644,CUST_102140,MERCH_022,689.91,CREDIT_CARD,Fashion & Apparel,1,1141,37,0,0,0.0,0.0,30,0,3,0,1,807.1,0.3667,0,0.0,0,6,0.97,0,0,0,0
RZ_128645,CUST_109248,MERCH_009,10490.5,COD,Electronics,1,250,9,0,0,0.0,0.0,32,1,3,0,1,1278.5,0.2841,0,0.0,0,2,1.08,0,0,0,0
RZ_128646,CUST_103671,MERCH_013,3115.29,COD,Fashion & Apparel,2,136,2,0,1,0.0,0.0,13,0,3,0,1,441.3,0.3911,0,0.03,1,15,0.44,1,0,0,0
RZ_128647,CUST_108610,MERCH_007,2015.89,NET_BANKING,Beauty & Personal Care,1,208,13,1,1,0.0769,0.0,23,0,0,0,1,541.3,0.0485,0,0.0269,0,7,1.88,0,0,0,0
RZ_128648,CUST_107370,MERCH_025,3740.56,COD,Home & Kitchen,1,271,19,5,5,0.2632,0.3158,6,1,2,2,2,136.8,0.3991,1,0.2626,1,4,2.1,1,0,6,1
RZ_128649,CUST_118982,MERCH_022,10896.44,UPI,Beauty & Personal Care,4,113,2,0,0,0.0,0.0,23,2,6,1,2,484.2,0.3435,0,0.03,0,13,0.53,0,0,0,0
RZ_128650,CUST_112022,MERCH_018,11851.49,CREDIT_CARD,Jewelry & Accessories,2,222,11,7,7,0.6364,0.2727,4,2,5,3,1,982.4,0.2567,1,0.3482,1,9,1.49,1,1,3,1
RZ_128651,CUST_118328,MERCH_022,4342.62,UPI,Beauty & Personal Care,3,62,3,0,0,0.0,0.0,84,0,1,2,1,1043.0,0.2629,0,0.06,0,6,1.45,2,0,0,0
RZ_128652,CUST_102929,MERCH_023,20301.72,UPI,Electronics,2,35,1,0,0,0.0,0.0,11,1,2,0,1,1420.0,0.3611,0,0.0,0,9,0.86,0,0,0,0
RZ_128653,CUST_110959,MERCH_018,6041.44,COD,Footwear,1,693,12,0,1,0.0,0.0,1,0,1,0,1,962.0,0.225,0,0.0,1,22,0.52,0,0,0,0
RZ_128654,CUST_103383,MERCH_017,1163.31,COD,Beauty & Personal Care,1,81,2,0,0,0.0,0.0,47,0,2,0,1,477.4,0.2536,2,0.0,0,19,0.74,0,0,0,0
RZ_128655,CUST_119924,MERCH_022,945.19,CREDIT_CARD,Fashion & Apparel,1,31,1,0,0,0.0,0.0,31,0,2,1,1,228.2,0.2775,0,0.0,1,13,0.97,0,0,0,0
RZ_128656,CUST_116777,MERCH_008,12093.61,UPI,Home & Kitchen,2,70,0,0,0,0.0,0.0,8,1,1,1,1,698.2,0.4719,0,0.0,0,2,0.0,0,0,0,0
RZ_128657,CUST_111111,MERCH_011,1735.92,COD,Beauty & Personal Care,1,80,1,0,0,0.0,0.0,29,0,1,2,1,1602.5,0.0783,1,0.03,0,11,0.38,1,0,0,0
RZ_128658,CUST_115570,MERCH_006,2934.75,UPI,Footwear,1,62,1,0,0,0.0,0.0,11,0,1,0,1,586.4,0.1291,3,0.0,1,21,0.48,0,0,0,0
RZ_128659,CUST_107010,MERCH_008,2940.67,UPI,Fashion & Apparel,2,54,2,0,0,0.0,0.0,2,0,2,0,1,469.7,0.2253,0,0.03,0,17,1.11,1,0,0,0
RZ_128660,CUST_108823,MERCH_022,2105.2,UPI,Home & Kitchen,1,45,0,0,0,0.0,0.0,12,0,2,0,1,690.7,0.0995,0,0.0,0,19,0.0,0,0,0,0
RZ_128661,CUST_100321,MERCH_022,3176.13,UPI,Fashion & Apparel,3,37,1,0,0,0.0,0.0,1,0,1,0,1,774.0,0.0805,1,0.0,1,15,0.81,0,0,0,0
RZ_128662,CUST_118077,MERCH_008,2945.55,CREDIT_CARD,Fashion & Apparel,2,13,0,0,0,0.0,0.0,15,0,1,0,1,567.7,0.0837,2,0.0,0,16,0.0,0,0,0,0
RZ_128663,CUST_117447,MERCH_019,4836.56,UPI,Fashion & Apparel,1,33,1,0,0,0.0,0.0,16,2,4,1,1,611.3,0.6465,1,0.0,1,10,0.91,0,0,0,0
RZ_128664,CUST_103111,MERCH_015,1218.15,COD,Beauty & Personal Care,3,1,0,0,0,0.0,0.0,40,0,3,0,1,870.5,0.2244,1,0.0,0,15,0.0,0,0,0,0
RZ_128665,CUST_119645,MERCH_019,38400.0,UPI,Electronics,1,401,22,2,2,0.0909,0.0,23,0,1,0,1,934.5,0.185,1,0.0318,1,7,1.65,0,0,0,0
RZ_128666,CUST_110985,MERCH_006,530.65,COD,Fashion & Apparel,1,308,7,0,1,0.0,0.0,21,0,1,1,1,1589.2,0.3463,0,0.0,0,16,0.68,0,0,0,0
RZ_128667,CUST_103086,MERCH_004,594.15,DEBIT_CARD,Beauty & Personal Care,1,66,2,0,0,0.0,0.0,57,0,1,0,1,1300.1,0.3109,0,0.03,1,14,0.91,1,0,0,0
RZ_128668,CUST_113435,MERCH_023,844.76,CREDIT_CARD,Fashion & Apparel,1,1,0,0,0,0.0,0.0,21,0,1,0,1,1125.9,0.0138,0,0.03,0,9,0.0,1,0,0,0
RZ_128669,CUST_112162,MERCH_007,4549.02,COD,Beauty & Personal Care,2,140,5,1,1,0.2,0.0,89,0,3,0,1,654.1,0.1297,0,0.07,0,8,1.07,0,0,0,1
RZ_128670,CUST_119735,MERCH_025,7229.33,UPI,Electronics,4,138,2,0,0,0.0,0.0,17,3,5,0,1,1118.1,0.2056,0,0.0,0,0,0.43,0,0,0,0
RZ_128671,CUST_109150,MERCH_002,885.13,UPI,Beauty & Personal Care,1,99,1,0,0,0.0,0.0,2,1,1,0,1,502.2,0.41,0,0.0,0,9,0.3,0,0,0,0
RZ_128672,CUST_104143,MERCH_002,336.59,COD,Beauty & Personal Care,1,36,2,0,0,0.0,0.0,33,1,4,0,1,447.9,0.4763,0,0.0,0,10,1.67,0,0,0,0
RZ_128673,CUST_106332,MERCH_022,1793.51,COD,Fashion & Apparel,2,109,5,0,0,0.0,0.0,48,0,2,1,2,996.2,0.5055,0,0.03,0,19,1.38,0,0,0,0
RZ_128674,CUST_106447,MERCH_014,6144.0,UPI,Beauty & Personal Care,3,19,0,0,0,0.0,0.0,40,1,3,0,1,312.8,0.2859,0,0.0,0,15,0.0,0,0,0,0
RZ_128675,CUST_109774,MERCH_009,2805.28,COD,Home & Kitchen,1,93,4,0,0,0.0,0.0,4,0,1,0,1,98.6,0.2742,0,0.03,0,4,1.29,1,0,0,0
RZ_128676,CUST_107863,MERCH_007,385.46,COD,Beauty & Personal Care,1,211,17,0,0,0.0,0.0,54,1,3,0,2,658.0,0.1366,0,0.03,1,6,2.42,0,0,0,1
RZ_128677,CUST_103176,MERCH_022,12909.72,UPI,Electronics,1,50,3,2,2,0.6667,0.3333,10,4,5,1,1,595.7,0.2018,0,0.35,0,10,1.8,0,0,1,0
RZ_128678,CUST_102416,MERCH_005,789.72,UPI,Beauty & Personal Care,1,326,22,6,6,0.2727,0.0,52,0,2,1,1,1366.9,0.4179,2,0.0954,0,16,2.02,0,0,0,0
RZ_128679,CUST_107668,MERCH_024,1236.62,UPI,Beauty & Personal Care,1,15,0,0,0,0.0,0.0,4,1,5,0,1,541.8,0.1158,0,0.0,0,9,0.0,0,0,0,0
RZ_128680,CUST_108651,MERCH_012,751.59,CREDIT_CARD,Beauty & Personal Care,2,50,0,0,0,0.0,0.0,44,0,1,0,1,397.0,0.6377,1,0.0,0,22,0.0,0,0,0,0
RZ_128681,CUST_110486,MERCH_018,10621.77,CREDIT_CARD,Electronics,1,142,8,1,1,0.125,0.0,4,0,1,0,1,698.6,0.3846,1,0.0438,1,17,1.69,0,0,0,0
RZ_128682,CUST_118695,MERCH_019,6965.33,UPI,Electronics,1,149,8,0,0,0.0,0.0,65,1,5,1,1,668.2,0.4163,0,0.03,1,4,1.61,1,0,0,0
RZ_128683,CUST_101229,MERCH_016,788.04,COD,Beauty & Personal Care,1,98,3,0,0,0.0,0.0,1,0,2,0,1,589.8,0.5429,1,0.0,0,6,0.92,0,0,0,0
RZ_128684,CUST_101530,MERCH_012,17623.57,UPI,Electronics,2,21,1,0,0,0.0,0.0,11,1,2,0,1,460.0,0.2979,0,0.0,1,5,1.0,0,0,0,0
RZ_128685,CUST_112817,MERCH_006,2465.75,COD,Home & Kitchen,1,14,0,0,0,0.0,0.0,40,0,2,0,1,1953.8,0.0864,0,0.0,0,18,0.0,0,0,0,0
RZ_128686,CUST_109579,MERCH_001,2426.98,COD,Footwear,1,60,0,0,0,0.0,0.0,9,0,1,0,1,1065.9,0.3938,0,0.0,0,22,0.0,0,0,0,0
RZ_128687,CUST_102797,MERCH_012,4333.94,COD,Home & Kitchen,2,6,0,0,0,0.0,0.0,16,0,1,0,1,396.8,0.1173,1,0.03,0,20,0.0,1,0,0,1
RZ_128688,CUST_101363,MERCH_024,5024.25,UPI,Electronics,1,56,4,0,0,0.0,0.0,5,0,1,1,1,935.1,0.2565,1,0.0,1,7,2.14,0,0,0,0
RZ_128689,CUST_104502,MERCH_011,6924.11,COD,Home & Kitchen,2,125,2,0,0,0.0,0.0,47,0,0,0,1,652.8,0.4025,0,0.03,1,22,0.48,1,0,0,0
RZ_128690,CUST_116836,MERCH_011,1562.07,COD,Electronics,1,22,0,0,0,0.0,0.0,9,0,1,1,1,1470.9,0.3255,0,0.0,1,12,0.0,0,0,0,0
RZ_128691,CUST_113101,MERCH_009,1924.08,COD,Fashion & Apparel,2,265,19,0,0,0.0,0.0,3,0,2,1,1,1088.6,0.3259,1,0.03,1,11,2.15,1,0,0,0
RZ_128692,CUST_116961,MERCH_002,3824.17,UPI,Home & Kitchen,3,18,0,0,0,0.0,0.0,15,0,0,0,1,571.5,0.2452,0,0.0,0,14,0.0,0,0,0,0
RZ_128693,CUST_111204,MERCH_025,6765.52,CREDIT_CARD,Electronics,1,35,2,0,0,0.0,0.0,11,0,0,0,1,171.9,0.1196,0,0.0,1,5,1.71,0,0,0,0
RZ_128694,CUST_107317,MERCH_021,5680.22,UPI,Electronics,1,481,32,1,1,0.0312,0.0,44,1,2,0,1,793.1,0.0871,0,0.0709,1,20,2.0,2,0,0,0
RZ_128695,CUST_103264,MERCH_008,5198.83,CREDIT_CARD,Home & Kitchen,1,26,0,0,0,0.0,0.0,19,3,5,4,3,405.7,0.2837,0,0.12,0,8,0.0,2,1,0,0
RZ_128696,CUST_118315,MERCH_001,3908.99,CREDIT_CARD,Jewelry & Accessories,2,551,9,0,0,0.0,0.0,7,0,5,0,1,511.1,0.1427,1,0.0,1,18,0.49,0,0,0,0
RZ_128697,CUST_104242,MERCH_001,1200.58,UPI,Beauty & Personal Care,1,479,17,11,11,0.6471,0.2353,21,1,3,0,3,426.7,0.469,2,0.5188,0,10,1.06,5,1,4,0
RZ_128698,CUST_112693,MERCH_012,4046.78,UPI,Beauty & Personal Care,4,272,10,0,0,0.0,0.0,18,1,2,0,1,1488.1,0.2204,2,0.0,1,8,1.1,0,0,0,0
RZ_128699,CUST_116566,MERCH_004,1231.51,DEBIT_CARD,Fashion & Apparel,2,272,22,3,3,0.1364,0.0,2,0,2,2,1,232.4,0.0841,0,0.0477,0,0,2.43,0,0,0,0
RZ_128700,CUST_100637,MERCH_001,6325.39,CREDIT_CARD,Electronics,1,238,9,1,1,0.1111,0.0,48,1,4,0,1,1321.4,0.3853,0,0.0389,0,0,1.13,0,0,0,0
RZ_128701,CUST_119389,MERCH_012,4753.0,CREDIT_CARD,Electronics,1,710,36,3,3,0.0833,0.0,10,0,2,0,1,313.9,0.4245,0,0.0292,0,22,1.52,0,0,0,0
RZ_128702,CUST_119856,MERCH_014,2965.73,UPI,Fashion & Apparel,1,24,1,0,0,0.0,0.0,10,0,2,0,2,1863.4,0.2122,2,0.03,0,1,1.0,0,0,0,1
RZ_128703,CUST_116908,MERCH_001,3074.92,COD,Home & Kitchen,1,230,13,6,6,0.4615,0.3846,44,4,6,2,2,771.9,0.1607,2,0.3561,0,5,1.7,1,1,5,1
RZ_128704,CUST_114202,MERCH_012,3367.74,UPI,Footwear,1,17,0,0,0,0.0,0.0,14,1,1,0,2,397.6,0.2347,0,0.06,0,13,0.0,1,0,0,0
RZ_128705,CUST_102370,MERCH_005,1330.42,CREDIT_CARD,Fashion & Apparel,1,70,1,0,0,0.0,0.0,32,0,2,0,1,1238.5,0.1505,0,0.03,0,1,0.43,1,0,0,0
RZ_128706,CUST_109476,MERCH_002,1025.39,DEBIT_CARD,Footwear,1,46,0,0,0,0.0,0.0,1,1,4,0,1,175.5,0.1845,0,0.0,1,19,0.0,0,0,0,0
RZ_128707,CUST_118019,MERCH_004,895.57,CREDIT_CARD,Beauty & Personal Care,1,141,9,1,1,0.1111,0.0,2,0,3,0,1,428.5,0.3914,1,0.0989,0,15,1.91,2,0,0,0
RZ_128708,CUST_109915,MERCH_024,3295.38,CREDIT_CARD,Home & Kitchen,2,176,14,0,1,0.0,0.0,8,1,3,1,2,1536.8,0.5131,2,0.03,1,8,2.39,0,0,0,0
RZ_128709,CUST_110638,MERCH_011,3434.18,UPI,Fashion & Apparel,4,181,12,3,4,0.25,0.0,12,0,2,0,1,883.4,0.5889,0,0.0875,1,17,1.99,0,0,0,0
RZ_128710,CUST_109773,MERCH_022,19278.34,COD,Electronics,2,167,2,0,1,0.0,0.0,1,0,0,0,1,143.7,0.6617,2,0.0,0,20,0.36,0,0,0,1
RZ_128711,CUST_110652,MERCH_018,920.86,COD,Home & Kitchen,1,55,1,0,0,0.0,0.0,27,0,1,0,1,466.0,0.1681,1,0.0,0,4,0.55,0,0,0,0
RZ_128712,CUST_116963,MERCH_019,5587.85,DEBIT_CARD,Footwear,1,175,10,6,6,0.6,0.2,35,2,4,3,5,513.0,0.4749,1,0.43,0,23,1.71,1,0,2,1
RZ_128713,CUST_115743,MERCH_018,4285.94,UPI,Home & Kitchen,2,81,1,0,0,0.0,0.0,22,0,1,2,2,572.3,0.5314,2,0.03,0,17,0.37,0,0,0,0
RZ_128714,CUST_103941,MERCH_020,3910.3,DEBIT_CARD,Fashion & Apparel,4,55,1,0,0,0.0,0.0,23,0,2,0,2,636.3,0.2394,2,0.06,1,16,0.55,1,0,0,0
RZ_128715,CUST_108387,MERCH_015,4114.46,DEBIT_CARD,Footwear,2,34,2,0,0,0.0,0.0,7,0,1,0,1,1020.9,0.3177,1,0.03,0,12,1.76,1,0,0,0
RZ_128716,CUST_108524,MERCH_021,616.78,DEBIT_CARD,Beauty & Personal Care,1,57,3,0,0,0.0,0.0,122,0,0,0,1,616.7,0.2616,0,0.0,1,10,1.58,0,0,0,0
RZ_128717,CUST_103091,MERCH_015,28013.06,COD,Electronics,3,102,5,0,1,0.0,0.0,5,0,1,2,1,1439.3,0.1571,2,0.0,1,19,1.47,0,0,0,0
RZ_128718,CUST_104718,MERCH_009,2770.44,COD,Footwear,1,56,3,0,0,0.0,0.0,19,0,1,1,3,639.0,0.5215,2,0.06,1,14,1.61,0,0,0,1
RZ_128719,CUST_108849,MERCH_023,15342.34,CREDIT_CARD,Fashion & Apparel,3,428,3,0,0,0.0,0.0,47,0,1,0,1,844.9,0.1772,0,0.03,0,6,0.21,1,0,0,0
RZ_128720,CUST_117636,MERCH_008,40749.15,UPI,Electronics,5,10,0,0,0,0.0,0.0,26,6,11,1,1,591.0,0.0388,0,0.03,0,2,0.0,1,0,0,0
RZ_128721,CUST_108715,MERCH_023,19318.33,COD,Electronics,1,4,0,0,0,0.0,0.0,28,0,3,0,1,1408.9,0.4083,1,0.0,0,5,0.0,0,0,0,0
RZ_128722,CUST_110456,MERCH_010,1901.06,COD,Fashion & Apparel,1,145,4,0,0,0.0,0.0,18,1,3,0,1,495.9,0.2423,0,0.0,0,11,0.83,0,0,0,0
RZ_128723,CUST_113277,MERCH_008,23666.99,COD,Electronics,2,131,4,0,1,0.0,0.0,10,0,1,0,1,1198.5,0.3066,1,0.0,0,21,0.92,0,0,0,1
RZ_128724,CUST_115950,MERCH_011,6565.11,CREDIT_CARD,Fashion & Apparel,5,608,31,10,10,0.3226,0.1613,19,2,7,2,5,588.9,0.224,1,0.2894,0,8,1.53,0,0,5,0
RZ_128725,CUST_102422,MERCH_021,10516.04,COD,Electronics,2,241,17,3,3,0.1765,0.0,3,0,0,0,1,740.8,0.4487,1,0.0918,1,16,2.12,1,0,0,0
RZ_128726,CUST_108227,MERCH_019,1730.9,UPI,Electronics,1,1,0,0,0,0.0,0.0,6,2,4,1,1,860.0,0.0882,0,0.0,0,1,0.0,0,0,0,0
RZ_128727,CUST_108967,MERCH_012,5418.66,COD,Electronics,1,285,18,1,1,0.0556,0.0,29,0,0,1,1,59.8,0.3394,0,0.0195,1,4,1.89,0,0,0,0
RZ_128728,CUST_116411,MERCH_007,3287.44,CREDIT_CARD,Beauty & Personal Care,2,466,22,0,0,0.0,0.0,12,0,1,0,2,613.0,0.2831,0,0.03,0,11,1.42,0,0,0,0
RZ_128729,CUST_107539,MERCH_001,421.16,CREDIT_CARD,Beauty & Personal Care,1,160,1,0,0,0.0,0.0,26,0,2,2,1,383.9,0.2062,1,0.0,0,23,0.19,0,0,0,0
RZ_128730,CUST_100085,MERCH_003,6364.76,UPI,Electronics,1,249,8,0,0,0.0,0.0,15,0,0,0,1,781.2,0.1431,0,0.0,0,4,0.96,0,0,0,0
RZ_128731,CUST_106909,MERCH_023,2144.13,COD,Home & Kitchen,1,41,1,0,1,0.0,0.0,13,0,1,0,1,804.6,0.2374,2,0.0,0,0,0.73,0,0,0,0
RZ_128732,CUST_113316,MERCH_013,876.73,UPI,Beauty & Personal Care,1,454,35,7,8,0.2,0.0,1,0,1,0,1,812.6,0.1365,0,0.07,1,12,2.31,0,0,0,0
RZ_128733,CUST_104653,MERCH_004,3335.79,CREDIT_CARD,Electronics,1,59,3,2,2,0.6667,0.3333,4,1,3,3,2,759.7,0.2328,2,0.41,0,0,1.53,1,0,1,0
RZ_128734,CUST_108033,MERCH_023,25686.05,UPI,Electronics,1,239,13,0,1,0.0,0.0,1,0,1,0,1,535.9,0.3098,0,0.0,0,10,1.63,0,0,0,0
RZ_128735,CUST_110748,MERCH_010,30212.35,DEBIT_CARD,Electronics,2,210,14,0,0,0.0,0.0,11,2,2,0,2,514.3,0.2426,2,0.03,0,9,2.0,0,0,0,0
RZ_128736,CUST_113925,MERCH_006,6874.08,DEBIT_CARD,Electronics,1,407,26,1,1,0.0385,0.0,1,0,2,1,1,1097.3,0.1483,0,0.0135,0,14,1.92,0,0,0,0
RZ_128737,CUST_105066,MERCH_004,1905.18,CREDIT_CARD,Beauty & Personal Care,1,108,5,0,1,0.0,0.0,1,0,1,1,2,678.2,0.728,0,0.03,1,10,1.39,0,0,0,0
RZ_128738,CUST_112504,MERCH_023,18695.94,UPI,Electronics,2,73,5,0,0,0.0,0.0,17,0,0,0,1,215.4,0.3781,0,0.03,0,22,2.05,1,0,0,0
RZ_128739,CUST_115896,MERCH_008,7316.62,UPI,Fashion & Apparel,2,286,2,0,0,0.0,0.0,5,0,1,0,1,1220.7,0.315,0,0.0,0,1,0.21,0,0,0,0
RZ_128740,CUST_116640,MERCH_014,1152.39,COD,Fashion & Apparel,1,142,7,0,0,0.0,0.0,1,1,3,2,1,1075.8,0.2916,0,0.0,0,18,1.48,0,0,0,1
RZ_128741,CUST_111998,MERCH_024,16906.87,COD,Electronics,3,98,3,1,1,0.3333,0.0,65,0,1,0,1,1093.4,0.2567,2,0.1167,0,1,0.92,0,0,0,1
RZ_128742,CUST_113764,MERCH_023,1549.82,UPI,Fashion & Apparel,3,122,9,1,1,0.1111,0.0,14,1,1,1,1,322.4,0.0455,0,0.0689,0,21,2.21,1,0,0,0
RZ_128743,CUST_101447,MERCH_018,632.9,COD,Beauty & Personal Care,1,4,0,0,0,0.0,0.0,8,0,1,0,1,537.4,0.0726,0,0.0,0,17,0.0,0,0,0,0
RZ_128744,CUST_112611,MERCH_008,10740.68,DEBIT_CARD,Fashion & Apparel,8,55,0,0,0,0.0,0.0,75,1,3,0,1,401.3,0.4746,0,0.0,0,8,0.0,0,0,0,0
RZ_128745,CUST_115858,MERCH_005,1915.12,COD,Footwear,1,136,5,2,2,0.4,0.2,25,1,1,3,1,752.7,0.1641,0,0.27,0,23,1.1,2,0,1,1
RZ_128746,CUST_105700,MERCH_014,2203.72,UPI,Fashion & Apparel,1,408,28,2,2,0.0714,0.0,15,0,1,0,1,769.5,0.2394,1,0.025,0,5,2.06,0,0,0,0
RZ_128747,CUST_103343,MERCH_025,928.15,COD,Beauty & Personal Care,1,87,1,0,0,0.0,0.0,57,0,1,0,1,391.5,0.1496,0,0.03,0,15,0.34,1,0,0,0
RZ_128748,CUST_117077,MERCH_022,2126.42,COD,Fashion & Apparel,1,263,11,0,0,0.0,0.0,35,0,3,0,1,314.7,0.2805,0,0.0,0,19,1.25,0,0,0,0
RZ_128749,CUST_110257,MERCH_015,640.08,COD,Fashion & Apparel,1,657,38,11,11,0.2895,0.2632,72,1,2,2,2,646.9,0.3481,0,0.2234,0,20,1.74,0,0,10,1
RZ_128750,CUST_114442,MERCH_020,1811.45,UPI,Jewelry & Accessories,1,554,29,1,1,0.0345,0.0,22,2,5,0,1,886.7,0.3031,2,0.0121,1,23,1.57,0,0,0,0
RZ_128751,CUST_111792,MERCH_025,1620.39,UPI,Footwear,1,473,30,2,2,0.0667,0.0,23,3,4,1,1,834.4,0.1272,1,0.0233,0,2,1.9,0,0,0,0
RZ_128752,CUST_112412,MERCH_017,12866.03,COD,Electronics,1,287,23,0,0,0.0,0.0,12,1,2,0,1,653.6,0.259,0,0.03,1,6,2.4,1,0,0,0
RZ_128753,CUST_103665,MERCH_004,10857.57,CREDIT_CARD,Jewelry & Accessories,1,131,3,0,0,0.0,0.0,27,0,3,0,1,660.1,0.3692,0,0.0,1,1,0.69,0,0,0,0
RZ_128754,CUST_102674,MERCH_021,3685.55,CREDIT_CARD,Electronics,1,155,6,0,0,0.0,0.0,16,0,1,0,2,575.7,0.2286,2,0.03,0,22,1.16,0,0,0,0
RZ_128755,CUST_110590,MERCH_020,1883.44,UPI,Electronics,1,21,0,0,0,0.0,0.0,6,1,2,0,2,161.1,0.2519,0,0.03,1,2,0.0,0,0,0,0
RZ_128756,CUST_116734,MERCH_013,34065.9,UPI,Electronics,2,207,9,0,0,0.0,0.0,21,0,3,0,1,270.7,0.6053,1,0.0,0,6,1.3,0,0,0,0
RZ_128757,CUST_108840,MERCH_015,1078.18,UPI,Fashion & Apparel,1,38,2,0,0,0.0,0.0,6,0,0,0,1,223.2,0.5154,0,0.0,0,11,1.58,0,0,0,0
RZ_128758,CUST_112062,MERCH_009,1849.49,COD,Fashion & Apparel,2,197,10,0,0,0.0,0.0,33,1,5,0,1,539.6,0.0939,1,0.0,0,17,1.52,0,0,0,0
RZ_128759,CUST_107044,MERCH_017,5537.0,COD,Electronics,3,474,17,1,1,0.0588,0.0,19,0,3,0,1,636.5,0.258,0,0.0206,0,3,1.08,0,0,0,0
RZ_128760,CUST_102063,MERCH_003,5992.52,UPI,Home & Kitchen,2,68,2,0,0,0.0,0.0,2,0,0,0,1,717.3,0.4624,0,0.0,1,14,0.88,0,0,0,0
RZ_128761,CUST_113011,MERCH_009,1618.06,COD,Fashion & Apparel,1,148,2,0,0,0.0,0.0,3,0,1,2,1,528.3,0.1079,0,0.06,0,11,0.41,2,0,0,0
RZ_128762,CUST_107413,MERCH_023,3070.64,UPI,Footwear,1,403,14,0,0,0.0,0.0,6,0,3,1,1,709.3,0.4704,0,0.03,1,5,1.04,1,0,0,0
RZ_128763,CUST_118205,MERCH_021,10920.7,UPI,Jewelry & Accessories,2,40,0,0,0,0.0,0.0,18,0,0,1,2,944.9,0.1095,0,0.03,0,14,0.0,0,0,0,0
RZ_128764,CUST_112464,MERCH_011,309.85,UPI,Beauty & Personal Care,1,71,0,0,0,0.0,0.0,42,0,0,0,1,225.2,0.1919,1,0.0,1,22,0.0,0,0,0,0
RZ_128765,CUST_110782,MERCH_022,17340.26,CREDIT_CARD,Electronics,1,145,5,0,0,0.0,0.0,25,0,0,0,1,812.1,0.2268,3,0.0,0,6,1.03,0,0,0,0
